method;N;M;threads;chunkSize;Executing time;
Static;460;460;2;321;0.293835;
Static;460;460;2;331;0.302606;
Static;460;460;2;341;0.31579;
Static;460;460;2;351;0.318796;
Static;460;460;2;361;0.325547;
Static;460;460;2;371;0.333778;
Static;460;460;2;381;0.3454;
Static;460;460;2;391;0.354771;
Static;460;460;2;401;0.367195;
Static;460;460;2;411;0.378248;
Static;460;460;2;421;0.388517;
Static;460;460;2;431;0.38928;
Static;460;460;2;441;0.398137;
Static;460;460;2;451;0.415316;
Static;460;460;3;1;0.144224;
Static;460;460;3;11;0.15121;
Static;460;460;3;21;0.154683;
Static;460;460;3;31;0.146256;
Static;460;460;3;41;0.15866;
Static;460;460;3;51;0.155953;
Static;460;460;3;61;0.174643;
Static;460;460;3;71;0.16628;
Static;460;460;3;81;0.153355;
Static;460;460;3;91;0.173191;
Static;460;460;3;101;0.191953;
Static;460;460;3;111;0.212993;
Static;460;460;3;121;0.204991;
Static;460;460;3;131;0.185042;
Static;460;460;3;141;0.162885;
Static;460;460;3;151;0.149963;
Static;460;460;3;161;0.150761;
Static;460;460;3;171;0.158512;
Static;460;460;3;181;0.163497;
Static;460;460;3;191;0.181916;
Static;460;460;3;201;0.183902;
Static;460;460;3;211;0.199054;
Static;460;460;3;221;0.205216;
Static;460;460;3;231;0.219258;
Static;460;460;3;241;0.221873;
Static;460;460;3;251;0.231057;
Static;460;460;3;261;0.23284;
Static;460;460;3;271;0.257906;
Static;460;460;3;281;0.256611;
Static;460;460;3;291;0.26638;
Static;460;460;3;301;0.287576;
Static;460;460;3;311;0.284519;
Static;460;460;3;321;0.297211;
Static;460;460;3;331;0.311785;
Static;460;460;3;341;0.314387;
Static;460;460;3;351;0.32762;
Static;460;460;3;361;0.331653;
Static;460;460;3;371;0.34835;
Static;460;460;3;381;0.346741;
Static;460;460;3;391;0.369437;
Static;460;460;3;401;0.368466;
Static;460;460;3;411;0.373912;
Static;460;460;3;421;0.382067;
Static;460;460;3;431;0.396457;
Static;460;460;3;441;0.410705;
Static;460;460;3;451;0.412235;
Static;460;460;4;1;0.10606;
Static;460;460;4;11;0.115194;
Static;460;460;4;21;0.122238;
Static;460;460;4;31;0.112185;
Static;460;460;4;41;0.127928;
Static;460;460;4;51;0.136158;
Static;460;460;4;61;0.119445;
Static;460;460;4;71;0.142944;
Static;460;460;4;81;0.152155;
Static;460;460;4;91;0.161957;
Static;460;460;4;101;0.139833;
Static;460;460;4;111;0.112918;
Static;460;460;4;121;0.109529;
Static;460;460;4;131;0.120667;
Static;460;460;4;141;0.127733;
Static;460;460;4;151;0.134887;
Static;460;460;4;161;0.146288;
Static;460;460;4;171;0.157356;
Static;460;460;4;181;0.165304;
Static;460;460;4;191;0.172672;
Static;460;460;4;201;0.183162;
Static;460;460;4;211;0.197316;
Static;460;460;4;221;0.202901;
Static;460;460;4;231;0.22089;
Static;460;460;4;241;0.230519;
Static;460;460;4;251;0.228893;
Static;460;460;4;261;0.241399;
Static;460;460;4;271;0.258717;
Static;460;460;4;281;0.27145;
Static;460;460;4;291;0.289319;
Static;460;460;4;301;0.269909;
Static;460;460;4;311;0.303603;
Static;460;460;4;321;0.292354;
Static;460;460;4;331;0.318467;
Static;460;460;4;341;0.319676;
Static;460;460;4;351;0.321924;
Static;460;460;4;361;0.329968;
Static;460;460;4;371;0.360898;
Static;460;460;4;381;0.343629;
Static;460;460;4;391;0.350732;
Static;460;460;4;401;0.363271;
Static;460;460;4;411;0.378422;
Static;460;460;4;421;0.400836;
Static;460;460;4;431;0.403326;
Static;460;460;4;441;0.413942;
Static;460;460;4;451;0.415598;
Static;460;460;5;1;0.0912092;
Static;460;460;5;11;0.101765;
Static;460;460;5;21;0.0995451;
Static;460;460;5;31;0.0905917;
Static;460;460;5;41;0.118714;
Static;460;460;5;51;0.099712;
Static;460;460;5;61;0.124578;
Static;460;460;5;71;0.129105;
Static;460;460;5;81;0.121276;
Static;460;460;5;91;0.091527;
Static;460;460;5;101;0.096328;
Static;460;460;5;111;0.106178;
Static;460;460;5;121;0.114606;
Static;460;460;5;131;0.11915;
Static;460;460;5;141;0.130324;
Static;460;460;5;151;0.138429;
Static;460;460;5;161;0.144762;
Static;460;460;5;171;0.157832;
Static;460;460;5;181;0.166472;
Static;460;460;5;191;0.174779;
Static;460;460;5;201;0.189483;
Static;460;460;5;211;0.193482;
Static;460;460;5;221;0.203204;
Static;460;460;5;231;0.211203;
Static;460;460;5;241;0.222212;
Static;460;460;5;251;0.228438;
Static;460;460;5;261;0.240751;
Static;460;460;5;271;0.243528;
Static;460;460;5;281;0.263583;
Static;460;460;5;291;0.28708;
Static;460;460;5;301;0.28026;
Static;460;460;5;311;0.302946;
Static;460;460;5;321;0.306138;
Static;460;460;5;331;0.306129;
Static;460;460;5;341;0.319302;
Static;460;460;5;351;0.321037;
Static;460;460;5;361;0.325712;
Static;460;460;5;371;0.359914;
Static;460;460;5;381;0.350205;
Static;460;460;5;391;0.364628;
Static;460;460;5;401;0.368374;
Static;460;460;5;411;0.373767;
Static;460;460;5;421;0.40221;
Static;460;460;5;431;0.398449;
Static;460;460;5;441;0.406553;
Static;460;460;5;451;0.418496;
Static;460;460;6;1;0.0726343;
Static;460;460;6;11;0.0755871;
Static;460;460;6;21;0.0767544;
Static;460;460;6;31;0.0841549;
Static;460;460;6;41;0.083395;
Static;460;460;6;51;0.107198;
Static;460;460;6;61;0.109566;
Static;460;460;6;71;0.0944396;
Static;460;460;6;81;0.0761958;
Static;460;460;6;91;0.0953946;
Static;460;460;6;101;0.099311;
Static;460;460;6;111;0.105518;
Static;460;460;6;121;0.110772;
Static;460;460;6;131;0.121517;
Static;460;460;6;141;0.131426;
Static;460;460;6;151;0.136479;
Static;460;460;6;161;0.145389;
Static;460;460;6;171;0.156278;
Static;460;460;6;181;0.168091;
Static;460;460;6;191;0.179069;
Static;460;460;6;201;0.182346;
Static;460;460;6;211;0.199368;
Static;460;460;6;221;0.205788;
Static;460;460;6;231;0.210181;
Static;460;460;6;241;0.231256;
Static;460;460;6;251;0.233087;
Static;460;460;6;261;0.236164;
Static;460;460;6;271;0.248589;
Static;460;460;6;281;0.25595;
Static;460;460;6;291;0.26507;
Static;460;460;6;301;0.27635;
Static;460;460;6;311;0.293468;
Static;460;460;6;321;0.299105;
Static;460;460;6;331;0.311107;
Static;460;460;6;341;0.337178;
Static;460;460;6;351;0.323046;
Static;460;460;6;361;0.333749;
Static;460;460;6;371;0.351071;
Static;460;460;6;381;0.3972;
Static;460;460;6;391;0.385613;
Static;460;460;6;401;0.38549;
Static;460;460;6;411;0.401804;
Static;460;460;6;421;0.409341;
Static;460;460;6;431;0.440296;
Static;460;460;6;441;0.477956;
Static;460;460;6;451;0.419896;
Static;460;460;7;1;0.0841499;
Static;460;460;7;11;0.0642131;
Static;460;460;7;21;0.0789137;
Static;460;460;7;31;0.107795;
Static;460;460;7;41;0.0860467;
Static;460;460;7;51;0.0980239;
Static;460;460;7;61;0.0875877;
Static;460;460;7;71;0.0670598;
Static;460;460;7;81;0.0773065;
Static;460;460;7;91;0.0913712;
Static;460;460;7;101;0.0949477;
Static;460;460;7;111;0.105802;
Static;460;460;7;121;0.110634;
Static;460;460;7;131;0.124413;
Static;460;460;7;141;0.127467;
Static;460;460;7;151;0.137114;
Static;460;460;7;161;0.145157;
Static;460;460;7;171;0.155785;
Static;460;460;7;181;0.16534;
Static;460;460;7;191;0.180821;
Static;460;460;7;201;0.184076;
Static;460;460;7;211;0.196007;
Static;460;460;7;221;0.220584;
Static;460;460;7;231;0.218803;
Static;460;460;7;241;0.223784;
Static;460;460;7;251;0.237247;
Static;460;460;7;261;0.237448;
Static;460;460;7;271;0.244471;
Static;460;460;7;281;0.256798;
Static;460;460;7;291;0.268551;
Static;460;460;7;301;0.291351;
Static;460;460;7;311;0.280486;
Static;460;460;7;321;0.292086;
Static;460;460;7;331;0.304379;
Static;460;460;7;341;0.314356;
Static;460;460;7;351;0.331561;
Static;460;460;7;361;0.325547;
Static;460;460;7;371;0.33347;
Static;460;460;7;381;0.364184;
Static;460;460;7;391;0.355077;
Static;460;460;7;401;0.367664;
Static;460;460;7;411;0.371794;
Static;460;460;7;421;0.3924;
Static;460;460;7;431;0.416276;
Static;460;460;7;441;0.401123;
Static;460;460;7;451;0.411093;
Static;460;460;8;1;0.054138;
Static;460;460;8;11;0.0946198;
Static;460;460;8;21;0.0905941;
Static;460;460;8;31;0.063872;
Static;460;460;8;41;0.0921285;
Static;460;460;8;51;0.0940201;
Static;460;460;8;61;0.0609394;
Static;460;460;8;71;0.0669082;
Static;460;460;8;81;0.0792067;
Static;460;460;8;91;0.111767;
Static;460;460;8;101;0.0974294;
Static;460;460;8;111;0.112475;
Static;460;460;8;121;0.113146;
Static;460;460;8;131;0.124167;
Static;460;460;8;141;0.131662;
Static;460;460;8;151;0.142768;
Static;460;460;8;161;0.151218;
Static;460;460;8;171;0.157814;
Static;460;460;8;181;0.174987;
Static;460;460;8;191;0.181987;
Static;460;460;8;201;0.199637;
Static;460;460;8;211;0.204982;
Static;460;460;8;221;0.213144;
Static;460;460;8;231;0.21213;
Static;460;460;8;241;0.21807;
Static;460;460;8;251;0.231605;
Static;460;460;8;261;0.241343;
Static;460;460;8;271;0.24884;
Static;460;460;8;281;0.261929;
Static;460;460;8;291;0.271744;
Static;460;460;8;301;0.284295;
Static;460;460;8;311;0.284961;
Static;460;460;8;321;0.299278;
Static;460;460;8;331;0.31585;
Static;460;460;8;341;0.318598;
Static;460;460;8;351;0.32207;
Static;460;460;8;361;0.328939;
Static;460;460;8;371;0.34663;
Static;460;460;8;381;0.350563;
Static;460;460;8;391;0.36692;
Static;460;460;8;401;0.366151;
Static;460;460;8;411;0.370385;
Static;460;460;8;421;0.407264;
Static;460;460;8;431;0.399198;
Static;460;460;8;441;0.414633;
Static;460;460;8;451;0.425454;
Static;470;470;1;1;0.437733;
Static;470;470;1;11;0.43696;
Static;470;470;1;21;0.437526;
Static;470;470;1;31;0.437215;
Static;470;470;1;41;0.438315;
Static;470;470;1;51;0.436812;
Static;470;470;1;61;0.437576;
Static;470;470;1;71;0.438211;
Static;470;470;1;81;0.436746;
Static;470;470;1;91;0.437088;
Static;470;470;1;101;0.436599;
Static;470;470;1;111;0.436849;
Static;470;470;1;121;0.438467;
Static;470;470;1;131;0.437122;
Static;470;470;1;141;0.437753;
Static;470;470;1;151;0.437244;
Static;470;470;1;161;0.438653;
Static;470;470;1;171;0.436766;
Static;470;470;1;181;0.439176;
Static;470;470;1;191;0.437767;
Static;470;470;1;201;0.438331;
Static;470;470;1;211;0.438137;
Static;470;470;1;221;0.437723;
Static;470;470;1;231;0.438217;
Static;470;470;1;241;0.438038;
Static;470;470;1;251;0.437719;
Static;470;470;1;261;0.438028;
Static;470;470;1;271;0.437801;
Static;470;470;1;281;0.43776;
Static;470;470;1;291;0.438086;
Static;470;470;1;301;0.438417;
Static;470;470;1;311;0.438369;
Static;470;470;1;321;0.438043;
Static;470;470;1;331;0.437588;
Static;470;470;1;341;0.437946;
Static;470;470;1;351;0.438217;
Static;470;470;1;361;0.438463;
Static;470;470;1;371;0.437921;
Static;470;470;1;381;0.437743;
Static;470;470;1;391;0.437785;
Static;470;470;1;401;0.437432;
Static;470;470;1;411;0.437422;
Static;470;470;1;421;0.437722;
Static;470;470;1;431;0.437107;
Static;470;470;1;441;0.438393;
Static;470;470;1;451;0.438816;
Static;470;470;1;461;0.438554;
Static;470;470;2;1;0.219092;
Static;470;470;2;11;0.22269;
Static;470;470;2;21;0.222385;
Static;470;470;2;31;0.241313;
Static;470;470;2;41;0.228799;
Static;470;470;2;51;0.236424;
Static;470;470;2;61;0.229481;
Static;470;470;2;71;0.240884;
Static;470;470;2;81;0.226823;
Static;470;470;2;91;0.253955;
Static;470;470;2;101;0.252937;
Static;470;470;2;111;0.233311;
Static;470;470;2;121;0.2276;
Static;470;470;2;131;0.254094;
Static;470;470;2;141;0.26347;
Static;470;470;2;151;0.281218;
Static;470;470;2;161;0.287829;
Static;470;470;2;171;0.278504;
Static;470;470;2;181;0.269546;
Static;470;470;2;191;0.259238;
Static;470;470;2;201;0.251127;
Static;470;470;2;211;0.241314;
Static;470;470;2;221;0.233024;
Static;470;470;2;231;0.222312;
Static;470;470;2;241;0.224412;
Static;470;470;2;251;0.233571;
Static;470;470;2;261;0.243947;
Static;470;470;2;271;0.252695;
Static;470;470;2;281;0.26138;
Static;470;470;2;291;0.270636;
Static;470;470;2;301;0.29391;
Static;470;470;2;311;0.290388;
Static;470;470;2;321;0.298851;
Static;470;470;2;331;0.308496;
Static;470;470;2;341;0.317555;
Static;470;470;2;351;0.328322;
Static;470;470;2;361;0.337089;
Static;470;470;2;371;0.345537;
Static;470;470;2;381;0.354117;
Static;470;470;2;391;0.363942;
Static;470;470;2;401;0.395198;
Static;470;470;2;411;0.38277;
Static;470;470;2;421;0.391623;
Static;470;470;2;431;0.401404;
Static;470;470;2;441;0.410817;
Static;470;470;2;451;0.42022;
Static;470;470;2;461;0.430464;
Static;470;470;3;1;0.158942;
Static;470;470;3;11;0.160864;
Static;470;470;3;21;0.157534;
Static;470;470;3;31;0.160214;
Static;470;470;3;41;0.173852;
Static;470;470;3;51;0.153623;
Static;470;470;3;61;0.170994;
Static;470;470;3;71;0.175804;
Static;470;470;3;81;0.15179;
Static;470;470;3;91;0.169711;
Static;470;470;3;101;0.188639;
Static;470;470;3;111;0.206921;
Static;470;470;3;121;0.216096;
Static;470;470;3;131;0.193916;
Static;470;470;3;141;0.17614;
Static;470;470;3;151;0.157672;
Static;470;470;3;161;0.15067;
Static;470;470;3;171;0.159553;
Static;470;470;3;181;0.169458;
Static;470;470;3;191;0.178221;
Static;470;470;3;201;0.187902;
Static;470;470;3;211;0.19592;
Static;470;470;3;221;0.207061;
Static;470;470;3;231;0.21721;
Static;470;470;3;241;0.225473;
Static;470;470;3;251;0.234685;
Static;470;470;3;261;0.244062;
Static;470;470;3;271;0.253044;
Static;470;470;3;281;0.262965;
Static;470;470;3;291;0.271784;
Static;470;470;3;301;0.281292;
Static;470;470;3;311;0.291804;
Static;470;470;3;321;0.300277;
Static;470;470;3;331;0.309243;
Static;470;470;3;341;0.317027;
Static;470;470;3;351;0.328005;
Static;470;470;3;361;0.337088;
Static;470;470;3;371;0.345728;
Static;470;470;3;381;0.355488;
Static;470;470;3;391;0.365107;
Static;470;470;3;401;0.374511;
Static;470;470;3;411;0.38378;
Static;470;470;3;421;0.392506;
Static;470;470;3;431;0.402093;
Static;470;470;3;441;0.413818;
Static;470;470;3;451;0.420196;
Static;470;470;3;461;0.429514;
Static;470;470;4;1;0.114463;
Static;470;470;4;11;0.114568;
Static;470;470;4;21;0.120539;
Static;470;470;4;31;0.129283;
Static;470;470;4;41;0.119519;
Static;470;470;4;51;0.145184;
Static;470;470;4;61;0.117874;
Static;470;470;4;71;0.133602;
Static;470;470;4;81;0.153618;
Static;470;470;4;91;0.172988;
Static;470;470;4;101;0.157933;
Static;470;470;4;111;0.129876;
Static;470;470;4;121;0.118173;
Static;470;470;4;131;0.129961;
Static;470;470;4;141;0.132839;
Static;470;470;4;151;0.14127;
Static;470;470;4;161;0.150454;
Static;470;470;4;171;0.16029;
Static;470;470;4;181;0.170853;
Static;470;470;4;191;0.178927;
Static;470;470;4;201;0.187712;
Static;470;470;4;211;0.197144;
Static;470;470;4;221;0.206876;
Static;470;470;4;231;0.216361;
Static;470;470;4;241;0.226415;
Static;470;470;4;251;0.234513;
Static;470;470;4;261;0.242523;
Static;470;470;4;271;0.25426;
Static;470;470;4;281;0.262894;
Static;470;470;4;291;0.273414;
Static;470;470;4;301;0.28107;
Static;470;470;4;311;0.290302;
Static;470;470;4;321;0.298073;
Static;470;470;4;331;0.310046;
Static;470;470;4;341;0.317923;
Static;470;470;4;351;0.327333;
Static;470;470;4;361;0.336831;
Static;470;470;4;371;0.347515;
Static;470;470;4;381;0.355825;
Static;470;470;4;391;0.365665;
Static;470;470;4;401;0.373236;
Static;470;470;4;411;0.382836;
Static;470;470;4;421;0.392832;
Static;470;470;4;431;0.402392;
Static;470;470;4;441;0.40997;
Static;470;470;4;451;0.419122;
Static;470;470;4;461;0.430388;
Static;470;470;5;1;0.0912931;
Static;470;470;5;11;0.0941706;
Static;470;470;5;21;0.102759;
Static;470;470;5;31;0.105346;
Static;470;470;5;41;0.119307;
Static;470;470;5;51;0.105006;
Static;470;470;5;61;0.114876;
Static;470;470;5;71;0.134084;
Static;470;470;5;81;0.142732;
Static;470;470;5;91;0.101566;
Static;470;470;5;101;0.107197;
Static;470;470;5;111;0.118434;
Static;470;470;5;121;0.118533;
Static;470;470;5;131;0.133677;
Static;470;470;5;141;0.137781;
Static;470;470;5;151;0.147461;
Static;470;470;5;161;0.151056;
Static;470;470;5;171;0.162887;
Static;470;470;5;181;0.170055;
Static;470;470;5;191;0.178598;
Static;470;470;5;201;0.188334;
Static;470;470;5;211;0.197521;
Static;470;470;5;221;0.207497;
Static;470;470;5;231;0.215615;
Static;470;470;5;241;0.225251;
Static;470;470;5;251;0.24625;
Static;470;470;5;261;0.243663;
Static;470;470;5;271;0.253436;
Static;470;470;5;281;0.262242;
Static;470;470;5;291;0.273776;
Static;470;470;5;301;0.281123;
Static;470;470;5;311;0.290818;
Static;470;470;5;321;0.303779;
Static;470;470;5;331;0.312232;
Static;470;470;5;341;0.318662;
Static;470;470;5;351;0.329822;
Static;470;470;5;361;0.338902;
Static;470;470;5;371;0.348269;
Static;470;470;5;381;0.355308;
Static;470;470;5;391;0.363356;
Static;470;470;5;401;0.37281;
Static;470;470;5;411;0.382752;
Static;470;470;5;421;0.411224;
Static;470;470;5;431;0.401083;
Static;470;470;5;441;0.416395;
Static;470;470;5;451;0.423503;
Static;470;470;5;461;0.430963;
Static;470;470;6;1;0.0770758;
Static;470;470;6;11;0.0810356;
Static;470;470;6;21;0.0820625;
Static;470;470;6;31;0.0960896;
Static;470;470;6;41;0.0840502;
Static;470;470;6;51;0.101658;
Static;470;470;6;61;0.116582;
Static;470;470;6;71;0.10961;
Static;470;470;6;81;0.0871311;
Static;470;470;6;91;0.100137;
Static;470;470;6;101;0.112987;
Static;470;470;6;111;0.112186;
Static;470;470;6;121;0.11984;
Static;470;470;6;131;0.127714;
Static;470;470;6;141;0.140669;
Static;470;470;6;151;0.147405;
Static;470;470;6;161;0.153749;
Static;470;470;6;171;0.162678;
Static;470;470;6;181;0.169648;
Static;470;470;6;191;0.179631;
Static;470;470;6;201;0.191597;
Static;470;470;6;211;0.199361;
Static;470;470;6;221;0.206026;
Static;470;470;6;231;0.214716;
Static;470;470;6;241;0.226287;
Static;470;470;6;251;0.233976;
Static;470;470;6;261;0.242418;
Static;470;470;6;271;0.251833;
Static;470;470;6;281;0.261795;
Static;470;470;6;291;0.271063;
Static;470;470;6;301;0.293115;
Static;470;470;6;311;0.302471;
Static;470;470;6;321;0.297939;
Static;470;470;6;331;0.316375;
Static;470;470;6;341;0.331448;
Static;470;470;6;351;0.329197;
Static;470;470;6;361;0.353526;
Static;470;470;6;371;0.348228;
Static;470;470;6;381;0.355362;
Static;470;470;6;391;0.365195;
Static;470;470;6;401;0.37571;
Static;470;470;6;411;0.38711;
Static;470;470;6;421;0.411109;
Static;470;470;6;431;0.403632;
Static;470;470;6;441;0.411321;
Static;470;470;6;451;0.421585;
Static;470;470;6;461;0.429696;
Static;470;470;7;1;0.0702443;
Static;470;470;7;11;0.0742812;
Static;470;470;7;21;0.0905206;
Static;470;470;7;31;0.0886182;
Static;470;470;7;41;0.0913152;
Static;470;470;7;51;0.103301;
Static;470;470;7;61;0.10053;
Static;470;470;7;71;0.0710942;
Static;470;470;7;81;0.0794282;
Static;470;470;7;91;0.0901154;
Static;470;470;7;101;0.103086;
Static;470;470;7;111;0.109859;
Static;470;470;7;121;0.118683;
Static;470;470;7;131;0.126333;
Static;470;470;7;141;0.133528;
Static;470;470;7;151;0.149543;
Static;470;470;7;161;0.150142;
Static;470;470;7;171;0.169814;
Static;470;470;7;181;0.176567;
Static;470;470;7;191;0.178034;
Static;470;470;7;201;0.1977;
Static;470;470;7;211;0.205473;
Static;470;470;7;221;0.215649;
Static;470;470;7;231;0.225806;
Static;470;470;7;241;0.234949;
Static;470;470;7;251;0.245165;
Static;470;470;7;261;0.256876;
Static;470;470;7;271;0.255259;
Static;470;470;7;281;0.269228;
Static;470;470;7;291;0.270336;
Static;470;470;7;301;0.293037;
Static;470;470;7;311;0.288951;
Static;470;470;7;321;0.298131;
Static;470;470;7;331;0.30899;
Static;470;470;7;341;0.316764;
Static;470;470;7;351;0.332871;
Static;470;470;7;361;0.349954;
Static;470;470;7;371;0.349661;
Static;470;470;7;381;0.356076;
Static;470;470;7;391;0.365263;
Static;470;470;7;401;0.374816;
Static;470;470;7;411;0.384737;
Static;470;470;7;421;0.407229;
Static;470;470;7;431;0.403187;
Static;470;470;7;441;0.413563;
Static;470;470;7;451;0.432469;
Static;470;470;7;461;0.439038;
Static;470;470;8;1;0.0585118;
Static;470;470;8;11;0.0827157;
Static;470;470;8;21;0.0717819;
Static;470;470;8;31;0.0811657;
Static;470;470;8;41;0.100147;
Static;470;470;8;51;0.121157;
Static;470;470;8;61;0.082374;
Static;470;470;8;71;0.072914;
Static;470;470;8;81;0.0840827;
Static;470;470;8;91;0.105125;
Static;470;470;8;101;0.114296;
Static;470;470;8;111;0.166798;
Static;470;470;8;121;0.157599;
Static;470;470;8;131;0.167559;
Static;470;470;8;141;0.194698;
Static;470;470;8;151;0.163915;
Static;470;470;8;161;0.158788;
Static;470;470;8;171;0.172062;
Static;470;470;8;181;0.173415;
Static;470;470;8;191;0.18148;
Static;470;470;8;201;0.193454;
Static;470;470;8;211;0.210187;
Static;470;470;8;221;0.206164;
Static;470;470;8;231;0.216862;
Static;470;470;8;241;0.235498;
Static;470;470;8;251;0.246901;
Static;470;470;8;261;0.248746;
