method;N;M;threads;chunkSize;ExecutingTime;
Static;450;450;8;411;0.374032;
Dynamic;450;450;8;411;0.37276;
Guided;450;450;8;411;0.354125;
Static;450;450;8;421;0.367286;
Dynamic;450;450;8;421;0.36567;
Guided;450;450;8;421;0.365672;
Static;450;450;8;431;0.375855;
Dynamic;450;450;8;431;0.377333;
Guided;450;450;8;431;0.369525;
Static;450;450;8;441;0.377855;
Dynamic;450;450;8;441;0.382115;
Guided;450;450;8;441;0.379793;
Runtime;450;450;8;not defined;0.0679026;
WithoutOmp;460;460;1;not defined;0.418985;
Static;460;460;1;1;0.418069;
Dynamic;460;460;1;1;0.412866;
Guided;460;460;1;1;0.414634;
Static;460;460;1;11;0.412538;
Dynamic;460;460;1;11;0.416292;
Guided;460;460;1;11;0.414706;
Static;460;460;1;21;0.410855;
Dynamic;460;460;1;21;0.416232;
Guided;460;460;1;21;0.417732;
Static;460;460;1;31;0.410741;
Dynamic;460;460;1;31;0.413888;
Guided;460;460;1;31;0.418442;
Static;460;460;1;41;0.410699;
Dynamic;460;460;1;41;0.41115;
Guided;460;460;1;41;0.417208;
Static;460;460;1;51;0.417263;
Dynamic;460;460;1;51;0.438679;
Guided;460;460;1;51;0.435416;
Static;460;460;1;61;0.434477;
Dynamic;460;460;1;61;0.430599;
Guided;460;460;1;61;0.42322;
Static;460;460;1;71;0.411778;
Dynamic;460;460;1;71;0.412299;
Guided;460;460;1;71;0.414999;
Static;460;460;1;81;0.410015;
Dynamic;460;460;1;81;0.414425;
Guided;460;460;1;81;0.41789;
Static;460;460;1;91;0.43156;
Dynamic;460;460;1;91;0.41334;
Guided;460;460;1;91;0.417647;
Static;460;460;1;101;0.409682;
Dynamic;460;460;1;101;0.414602;
Guided;460;460;1;101;0.418943;
Static;460;460;1;111;0.409365;
Dynamic;460;460;1;111;0.410686;
Guided;460;460;1;111;0.418345;
Static;460;460;1;121;0.414486;
Dynamic;460;460;1;121;0.416644;
Guided;460;460;1;121;0.415839;
Static;460;460;1;131;0.412205;
Dynamic;460;460;1;131;0.417399;
Guided;460;460;1;131;0.416445;
Static;460;460;1;141;0.417561;
Dynamic;460;460;1;141;0.415791;
Guided;460;460;1;141;0.415356;
Static;460;460;1;151;0.426241;
Dynamic;460;460;1;151;0.413756;
Guided;460;460;1;151;0.414772;
Static;460;460;1;161;0.418734;
Dynamic;460;460;1;161;0.415467;
Guided;460;460;1;161;0.417629;
Static;460;460;1;171;0.411782;
Dynamic;460;460;1;171;0.415659;
Guided;460;460;1;171;0.423458;
Static;460;460;1;181;0.416564;
Dynamic;460;460;1;181;0.415332;
Guided;460;460;1;181;0.422699;
Static;460;460;1;191;0.410501;
Dynamic;460;460;1;191;0.416453;
Guided;460;460;1;191;0.416836;
Static;460;460;1;201;0.412591;
Dynamic;460;460;1;201;0.414114;
Guided;460;460;1;201;0.416445;
Static;460;460;1;211;0.430772;
Dynamic;460;460;1;211;0.431708;
Guided;460;460;1;211;0.438435;
Static;460;460;1;221;0.431275;
Dynamic;460;460;1;221;0.440429;
Guided;460;460;1;221;0.443197;
Static;460;460;1;231;0.431599;
Dynamic;460;460;1;231;0.437469;
Guided;460;460;1;231;0.434734;
Static;460;460;1;241;0.416116;
Dynamic;460;460;1;241;0.413962;
Guided;460;460;1;241;0.41661;
Static;460;460;1;251;0.415619;
Dynamic;460;460;1;251;0.41512;
Guided;460;460;1;251;0.433335;
Static;460;460;1;261;0.434689;
Dynamic;460;460;1;261;0.4473;
Guided;460;460;1;261;0.441841;
Static;460;460;1;271;0.432003;
Dynamic;460;460;1;271;0.435259;
Guided;460;460;1;271;0.436352;
Static;460;460;1;281;0.438694;
Dynamic;460;460;1;281;0.440009;
Guided;460;460;1;281;0.444341;
Static;460;460;1;291;0.443416;
Dynamic;460;460;1;291;0.415057;
Guided;460;460;1;291;0.417948;
Static;460;460;1;301;0.434353;
Dynamic;460;460;1;301;0.440546;
Guided;460;460;1;301;0.422993;
Static;460;460;1;311;0.41279;
Dynamic;460;460;1;311;0.415974;
Guided;460;460;1;311;0.41895;
Static;460;460;1;321;0.410674;
Dynamic;460;460;1;321;0.41686;
Guided;460;460;1;321;0.421582;
Static;460;460;1;331;0.414433;
Dynamic;460;460;1;331;0.432944;
Guided;460;460;1;331;0.438491;
Static;460;460;1;341;0.441106;
Dynamic;460;460;1;341;0.431479;
Guided;460;460;1;341;0.439057;
Static;460;460;1;351;0.434189;
Dynamic;460;460;1;351;0.417527;
Guided;460;460;1;351;0.414827;
Static;460;460;1;361;0.416994;
Dynamic;460;460;1;361;0.411905;
Guided;460;460;1;361;0.418604;
Static;460;460;1;371;0.410209;
Dynamic;460;460;1;371;0.415397;
Guided;460;460;1;371;0.416405;
Static;460;460;1;381;0.412751;
Dynamic;460;460;1;381;0.412802;
Guided;460;460;1;381;0.410537;
Static;460;460;1;391;0.410554;
Dynamic;460;460;1;391;0.4149;
Guided;460;460;1;391;0.41867;
Static;460;460;1;401;0.410787;
Dynamic;460;460;1;401;0.416569;
Guided;460;460;1;401;0.415498;
Static;460;460;1;411;0.41105;
Dynamic;460;460;1;411;0.417122;
Guided;460;460;1;411;0.415686;
Static;460;460;1;421;0.411848;
Dynamic;460;460;1;421;0.411262;
Guided;460;460;1;421;0.41517;
Static;460;460;1;431;0.410539;
Dynamic;460;460;1;431;0.414337;
Guided;460;460;1;431;0.415098;
Static;460;460;1;441;0.415645;
Dynamic;460;460;1;441;0.418553;
Guided;460;460;1;441;0.41555;
Static;460;460;1;451;0.410185;
Dynamic;460;460;1;451;0.413599;
Guided;460;460;1;451;0.413864;
Runtime;460;460;1;not defined;0.414734;
Static;460;460;2;1;0.2095;
Dynamic;460;460;2;1;0.213288;
Guided;460;460;2;1;0.218402;
Static;460;460;2;11;0.217769;
Dynamic;460;460;2;11;0.210671;
Guided;460;460;2;11;0.209007;
Static;460;460;2;21;0.20795;
Dynamic;460;460;2;21;0.207201;
Guided;460;460;2;21;0.211266;
Static;460;460;2;31;0.230006;
Dynamic;460;460;2;31;0.220354;
Guided;460;460;2;31;0.215344;
Static;460;460;2;41;0.232208;
Dynamic;460;460;2;41;0.224579;
Guided;460;460;2;41;0.215356;
Static;460;460;2;51;0.228933;
Dynamic;460;460;2;51;0.227842;
Guided;460;460;2;51;0.21059;
Static;460;460;2;61;0.217565;
Dynamic;460;460;2;61;0.218426;
Guided;460;460;2;61;0.210336;
Static;460;460;2;71;0.219503;
Dynamic;460;460;2;71;0.227383;
Guided;460;460;2;71;0.215042;
Static;460;460;2;81;0.218117;
Dynamic;460;460;2;81;0.217079;
Guided;460;460;2;81;0.215641;
Static;460;460;2;91;0.247099;
Dynamic;460;460;2;91;0.243942;
Guided;460;460;2;91;0.217377;
Static;460;460;2;101;0.241142;
Dynamic;460;460;2;101;0.234983;
Guided;460;460;2;101;0.211998;
Static;460;460;2;111;0.212031;
Dynamic;460;460;2;111;0.211292;
Guided;460;460;2;111;0.213486;
Static;460;460;2;121;0.215799;
Dynamic;460;460;2;121;0.22018;
Guided;460;460;2;121;0.212599;
Static;460;460;2;131;0.232743;
Dynamic;460;460;2;131;0.232594;
Guided;460;460;2;131;0.210583;
Static;460;460;2;141;0.250639;
Dynamic;460;460;2;141;0.250143;
Guided;460;460;2;141;0.21457;
Static;460;460;2;151;0.26823;
Dynamic;460;460;2;151;0.26854;
Guided;460;460;2;151;0.216823;
Static;460;460;2;161;0.266537;
Dynamic;460;460;2;161;0.265338;
Guided;460;460;2;161;0.212952;
Static;460;460;2;171;0.257152;
Dynamic;460;460;2;171;0.256495;
Guided;460;460;2;171;0.214195;
Static;460;460;2;181;0.255328;
Dynamic;460;460;2;181;0.253901;
Guided;460;460;2;181;0.209014;
Static;460;460;2;191;0.242495;
Dynamic;460;460;2;191;0.243162;
Guided;460;460;2;191;0.210208;
Static;460;460;2;201;0.232307;
Dynamic;460;460;2;201;0.237777;
Guided;460;460;2;201;0.228111;
Static;460;460;2;211;0.236409;
Dynamic;460;460;2;211;0.225043;
Guided;460;460;2;211;0.212604;
Static;460;460;2;221;0.215212;
Dynamic;460;460;2;221;0.215744;
Guided;460;460;2;221;0.212133;
Static;460;460;2;231;0.210978;
Dynamic;460;460;2;231;0.208886;
Guided;460;460;2;231;0.212051;
Static;460;460;2;241;0.215951;
Dynamic;460;460;2;241;0.215239;
Guided;460;460;2;241;0.215158;
Static;460;460;2;251;0.22389;
Dynamic;460;460;2;251;0.224023;
Guided;460;460;2;251;0.225846;
Static;460;460;2;261;0.234838;
Dynamic;460;460;2;261;0.238049;
Guided;460;460;2;261;0.234455;
Static;460;460;2;271;0.24451;
Dynamic;460;460;2;271;0.243698;
Guided;460;460;2;271;0.244188;
Static;460;460;2;281;0.250812;
Dynamic;460;460;2;281;0.256883;
Guided;460;460;2;281;0.25744;
Static;460;460;2;291;0.259645;
Dynamic;460;460;2;291;0.261259;
Guided;460;460;2;291;0.261652;
Static;460;460;2;301;0.269746;
Dynamic;460;460;2;301;0.276297;
Guided;460;460;2;301;0.276065;
Static;460;460;2;311;0.286211;
Dynamic;460;460;2;311;0.285552;
Guided;460;460;2;311;0.287797;
Static;460;460;2;321;0.294701;
Dynamic;460;460;2;321;0.294984;
Guided;460;460;2;321;0.287304;
Static;460;460;2;331;0.304722;
Dynamic;460;460;2;331;0.29866;
Guided;460;460;2;331;0.298618;
Static;460;460;2;341;0.306703;
Dynamic;460;460;2;341;0.306712;
Guided;460;460;2;341;0.307;
Static;460;460;2;351;0.313453;
Dynamic;460;460;2;351;0.31727;
Guided;460;460;2;351;0.317733;
Static;460;460;2;361;0.325296;
Dynamic;460;460;2;361;0.328386;
Guided;460;460;2;361;0.337022;
Static;460;460;2;371;0.349389;
Dynamic;460;460;2;371;0.336356;
Guided;460;460;2;371;0.334913;
Static;460;460;2;381;0.340785;
Dynamic;460;460;2;381;0.341227;
Guided;460;460;2;381;0.343523;
Static;460;460;2;391;0.347707;
Dynamic;460;460;2;391;0.352205;
Guided;460;460;2;391;0.351916;
Static;460;460;2;401;0.357704;
Dynamic;460;460;2;401;0.358535;
Guided;460;460;2;401;0.360105;
Static;460;460;2;411;0.36679;
Dynamic;460;460;2;411;0.370669;
Guided;460;460;2;411;0.370223;
Static;460;460;2;421;0.377061;
Dynamic;460;460;2;421;0.377688;
Guided;460;460;2;421;0.378681;
Static;460;460;2;431;0.388821;
Dynamic;460;460;2;431;0.389525;
Guided;460;460;2;431;0.38868;
Static;460;460;2;441;0.391573;
Dynamic;460;460;2;441;0.406601;
Guided;460;460;2;441;0.400564;
Static;460;460;2;451;0.404422;
Dynamic;460;460;2;451;0.4092;
Guided;460;460;2;451;0.409008;
Runtime;460;460;2;not defined;0.210168;
Static;460;460;3;1;0.139657;
Dynamic;460;460;3;1;0.138492;
Guided;460;460;3;1;0.138629;
Static;460;460;3;11;0.142299;
Dynamic;460;460;3;11;0.138329;
Guided;460;460;3;11;0.139273;
Static;460;460;3;21;0.1471;
Dynamic;460;460;3;21;0.147099;
Guided;460;460;3;21;0.138456;
Static;460;460;3;31;0.138294;
Dynamic;460;460;3;31;0.140196;
Guided;460;460;3;31;0.14775;
Static;460;460;3;41;0.150863;
Dynamic;460;460;3;41;0.14715;
Guided;460;460;3;41;0.140657;
Static;460;460;3;51;0.139823;
Dynamic;460;460;3;51;0.144493;
Guided;460;460;3;51;0.141302;
Static;460;460;3;61;0.166503;
Dynamic;460;460;3;61;0.163155;
Guided;460;460;3;61;0.149607;
Static;460;460;3;71;0.156968;
Dynamic;460;460;3;71;0.156152;
Guided;460;460;3;71;0.148373;
Static;460;460;3;81;0.146205;
Dynamic;460;460;3;81;0.146146;
Guided;460;460;3;81;0.143818;
Static;460;460;3;91;0.167623;
Dynamic;460;460;3;91;0.161432;
Guided;460;460;3;91;0.163156;
Static;460;460;3;101;0.179802;
Dynamic;460;460;3;101;0.179117;
Guided;460;460;3;101;0.184154;
Static;460;460;3;111;0.196968;
Dynamic;460;460;3;111;0.197156;
Guided;460;460;3;111;0.173301;
Static;460;460;3;121;0.193604;
Dynamic;460;460;3;121;0.200142;
Guided;460;460;3;121;0.16505;
Static;460;460;3;131;0.176216;
Dynamic;460;460;3;131;0.176281;
Guided;460;460;3;131;0.155591;
Static;460;460;3;141;0.158085;
Dynamic;460;460;3;141;0.157936;
Guided;460;460;3;141;0.150888;
Static;460;460;3;151;0.140305;
Dynamic;460;460;3;151;0.140596;
Guided;460;460;3;151;0.138987;
Static;460;460;3;161;0.148703;
Dynamic;460;460;3;161;0.148256;
Guided;460;460;3;161;0.144933;
Static;460;460;3;171;0.158263;
Dynamic;460;460;3;171;0.154986;
Guided;460;460;3;171;0.158812;
Static;460;460;3;181;0.165456;
Dynamic;460;460;3;181;0.166156;
Guided;460;460;3;181;0.166396;
Static;460;460;3;191;0.173707;
Dynamic;460;460;3;191;0.173854;
Guided;460;460;3;191;0.173859;
Static;460;460;3;201;0.183187;
Dynamic;460;460;3;201;0.185002;
Guided;460;460;3;201;0.179301;
Static;460;460;3;211;0.19453;
Dynamic;460;460;3;211;0.189865;
Guided;460;460;3;211;0.191414;
Static;460;460;3;221;0.20423;
Dynamic;460;460;3;221;0.202474;
Guided;460;460;3;221;0.200644;
Static;460;460;3;231;0.215981;
Dynamic;460;460;3;231;0.210707;
Guided;460;460;3;231;0.2092;
Static;460;460;3;241;0.215015;
Dynamic;460;460;3;241;0.215367;
Guided;460;460;3;241;0.213824;
Static;460;460;3;251;0.223536;
Dynamic;460;460;3;251;0.224482;
Guided;460;460;3;251;0.224784;
Static;460;460;3;261;0.232113;
Dynamic;460;460;3;261;0.233932;
Guided;460;460;3;261;0.233515;
Static;460;460;3;271;0.241479;
Dynamic;460;460;3;271;0.243627;
Guided;460;460;3;271;0.24486;
Static;460;460;3;281;0.252123;
Dynamic;460;460;3;281;0.25042;
Guided;460;460;3;281;0.252356;
Static;460;460;3;291;0.260029;
Dynamic;460;460;3;291;0.260186;
Guided;460;460;3;291;0.262278;
Static;460;460;3;301;0.269193;
Dynamic;460;460;3;301;0.269816;
Guided;460;460;3;301;0.271164;
Static;460;460;3;311;0.277687;
Dynamic;460;460;3;311;0.280664;
Guided;460;460;3;311;0.281234;
Static;460;460;3;321;0.284615;
Dynamic;460;460;3;321;0.285539;
Guided;460;460;3;321;0.290069;
Static;460;460;3;331;0.296312;
Dynamic;460;460;3;331;0.29771;
Guided;460;460;3;331;0.298045;
Static;460;460;3;341;0.30383;
Dynamic;460;460;3;341;0.305308;
Guided;460;460;3;341;0.309402;
Static;460;460;3;351;0.316088;
Dynamic;460;460;3;351;0.313732;
Guided;460;460;3;351;0.317392;
Static;460;460;3;361;0.324485;
Dynamic;460;460;3;361;0.323187;
Guided;460;460;3;361;0.326054;
Static;460;460;3;371;0.338542;
Dynamic;460;460;3;371;0.33614;
Guided;460;460;3;371;0.338049;
Static;460;460;3;381;0.342947;
Dynamic;460;460;3;381;0.344505;
Guided;460;460;3;381;0.34266;
Static;460;460;3;391;0.352126;
Dynamic;460;460;3;391;0.353103;
Guided;460;460;3;391;0.353935;
Static;460;460;3;401;0.360838;
Dynamic;460;460;3;401;0.361212;
Guided;460;460;3;401;0.361538;
Static;460;460;3;411;0.371284;
Dynamic;460;460;3;411;0.37284;
Guided;460;460;3;411;0.370232;
Static;460;460;3;421;0.375514;
Dynamic;460;460;3;421;0.378305;
Guided;460;460;3;421;0.380473;
Static;460;460;3;431;0.384819;
Dynamic;460;460;3;431;0.390996;
Guided;460;460;3;431;0.389399;
Static;460;460;3;441;0.392288;
Dynamic;460;460;3;441;0.393204;
Guided;460;460;3;441;0.398071;
Static;460;460;3;451;0.407133;
Dynamic;460;460;3;451;0.4109;
Guided;460;460;3;451;0.410623;
Runtime;460;460;3;not defined;0.139036;
Static;460;460;4;1;0.112366;
Dynamic;460;460;4;1;0.105164;
Guided;460;460;4;1;0.116997;
Static;460;460;4;11;0.109618;
Dynamic;460;460;4;11;0.107755;
Guided;460;460;4;11;0.106134;
Static;460;460;4;21;0.116385;
Dynamic;460;460;4;21;0.113575;
Guided;460;460;4;21;0.114988;
Static;460;460;4;31;0.113618;
Dynamic;460;460;4;31;0.113285;
Guided;460;460;4;31;0.118286;
Static;460;460;4;41;0.112586;
Dynamic;460;460;4;41;0.117397;
Guided;460;460;4;41;0.11935;
Static;460;460;4;51;0.140697;
Dynamic;460;460;4;51;0.140844;
Guided;460;460;4;51;0.122287;
Static;460;460;4;61;0.111925;
Dynamic;460;460;4;61;0.112365;
Guided;460;460;4;61;0.121345;
Static;460;460;4;71;0.130355;
Dynamic;460;460;4;71;0.13083;
Guided;460;460;4;71;0.128906;
Static;460;460;4;81;0.145088;
Dynamic;460;460;4;81;0.145682;
Guided;460;460;4;81;0.146993;
Static;460;460;4;91;0.164788;
Dynamic;460;460;4;91;0.164607;
Guided;460;460;4;91;0.152527;
Static;460;460;4;101;0.141789;
Dynamic;460;460;4;101;0.142049;
Guided;460;460;4;101;0.132839;
Static;460;460;4;111;0.113366;
Dynamic;460;460;4;111;0.113286;
Guided;460;460;4;111;0.11181;
Static;460;460;4;121;0.112917;
Dynamic;460;460;4;121;0.116225;
Guided;460;460;4;121;0.113791;
Static;460;460;4;131;0.124509;
Dynamic;460;460;4;131;0.122153;
Guided;460;460;4;131;0.125767;
Static;460;460;4;141;0.133372;
Dynamic;460;460;4;141;0.13273;
Guided;460;460;4;141;0.12946;
Static;460;460;4;151;0.139148;
Dynamic;460;460;4;151;0.138667;
Guided;460;460;4;151;0.137487;
Static;460;460;4;161;0.145782;
Dynamic;460;460;4;161;0.145236;
Guided;460;460;4;161;0.152211;
Static;460;460;4;171;0.158635;
Dynamic;460;460;4;171;0.155887;
Guided;460;460;4;171;0.1631;
Static;460;460;4;181;0.166806;
Dynamic;460;460;4;181;0.174767;
Guided;460;460;4;181;0.178462;
Static;460;460;4;191;0.178624;
Dynamic;460;460;4;191;0.171445;
Guided;460;460;4;191;0.186266;
Static;460;460;4;201;0.182443;
Dynamic;460;460;4;201;0.180318;
Guided;460;460;4;201;0.189576;
Static;460;460;4;211;0.192001;
Dynamic;460;460;4;211;0.191144;
Guided;460;460;4;211;0.201706;
Static;460;460;4;221;0.207094;
Dynamic;460;460;4;221;0.205041;
Guided;460;460;4;221;0.20089;
Static;460;460;4;231;0.210201;
Dynamic;460;460;4;231;0.205455;
Guided;460;460;4;231;0.208816;
Static;460;460;4;241;0.215365;
Dynamic;460;460;4;241;0.21728;
Guided;460;460;4;241;0.241436;
Static;460;460;4;251;0.224793;
Dynamic;460;460;4;251;0.229169;
Guided;460;460;4;251;0.225316;
Static;460;460;4;261;0.237029;
Dynamic;460;460;4;261;0.232952;
Guided;460;460;4;261;0.236028;
Static;460;460;4;271;0.246316;
Dynamic;460;460;4;271;0.242457;
Guided;460;460;4;271;0.24574;
Static;460;460;4;281;0.2623;
Dynamic;460;460;4;281;0.263526;
Guided;460;460;4;281;0.252916;
Static;460;460;4;291;0.266803;
Dynamic;460;460;4;291;0.260936;
Guided;460;460;4;291;0.263307;
Static;460;460;4;301;0.271143;
Dynamic;460;460;4;301;0.273844;
Guided;460;460;4;301;0.279599;
Static;460;460;4;311;0.290587;
Dynamic;460;460;4;311;0.278302;
Guided;460;460;4;311;0.279169;
Static;460;460;4;321;0.288895;
Dynamic;460;460;4;321;0.288568;
Guided;460;460;4;321;0.288299;
Static;460;460;4;331;0.295934;
Dynamic;460;460;4;331;0.29774;
Guided;460;460;4;331;0.300927;
Static;460;460;4;341;0.306022;
Dynamic;460;460;4;341;0.306461;
Guided;460;460;4;341;0.305608;
Static;460;460;4;351;0.314736;
Dynamic;460;460;4;351;0.317079;
Guided;460;460;4;351;0.315702;
Static;460;460;4;361;0.326544;
Dynamic;460;460;4;361;0.32642;
Guided;460;460;4;361;0.327141;
Static;460;460;4;371;0.331362;
Dynamic;460;460;4;371;0.335197;
Guided;460;460;4;371;0.337263;
Static;460;460;4;381;0.3463;
Dynamic;460;460;4;381;0.352298;
Guided;460;460;4;381;0.343882;
Static;460;460;4;391;0.350018;
Dynamic;460;460;4;391;0.351632;
Guided;460;460;4;391;0.356533;
Static;460;460;4;401;0.365009;
Dynamic;460;460;4;401;0.363221;
Guided;460;460;4;401;0.36365;
Static;460;460;4;411;0.365702;
Dynamic;460;460;4;411;0.373962;
Guided;460;460;4;411;0.373051;
Static;460;460;4;421;0.37733;
Dynamic;460;460;4;421;0.379974;
Guided;460;460;4;421;0.383664;
Static;460;460;4;431;0.384583;
Dynamic;460;460;4;431;0.388785;
Guided;460;460;4;431;0.387845;
Static;460;460;4;441;0.395658;
Dynamic;460;460;4;441;0.39571;
Guided;460;460;4;441;0.39782;
Static;460;460;4;451;0.405306;
Dynamic;460;460;4;451;0.406732;
Guided;460;460;4;451;0.421547;
Runtime;460;460;4;not defined;0.103864;
Static;460;460;5;1;0.085396;
Dynamic;460;460;5;1;0.083231;
Guided;460;460;5;1;0.0837397;
Static;460;460;5;11;0.0892134;
Dynamic;460;460;5;11;0.0880783;
Guided;460;460;5;11;0.0886958;
Static;460;460;5;21;0.0958449;
Dynamic;460;460;5;21;0.0935272;
Guided;460;460;5;21;0.0856377;
Static;460;460;5;31;0.0949386;
Dynamic;460;460;5;31;0.090148;
Guided;460;460;5;31;0.0982228;
Static;460;460;5;41;0.111125;
Dynamic;460;460;5;41;0.11119;
Guided;460;460;5;41;0.0948558;
Static;460;460;5;51;0.099733;
Dynamic;460;460;5;51;0.0979483;
Guided;460;460;5;51;0.0997572;
Static;460;460;5;61;0.111688;
Dynamic;460;460;5;61;0.109586;
Guided;460;460;5;61;0.115725;
Static;460;460;5;71;0.128221;
Dynamic;460;460;5;71;0.130869;
Guided;460;460;5;71;0.131943;
Static;460;460;5;81;0.123766;
Dynamic;460;460;5;81;0.123911;
Guided;460;460;5;81;0.113438;
Static;460;460;5;91;0.0888073;
Dynamic;460;460;5;91;0.0916126;
Guided;460;460;5;91;0.0858265;
Static;460;460;5;101;0.0922177;
Dynamic;460;460;5;101;0.0927053;
Guided;460;460;5;101;0.101448;
Static;460;460;5;111;0.102372;
Dynamic;460;460;5;111;0.106456;
Guided;460;460;5;111;0.104807;
Static;460;460;5;121;0.114481;
Dynamic;460;460;5;121;0.115422;
Guided;460;460;5;121;0.118859;
Static;460;460;5;131;0.124143;
Dynamic;460;460;5;131;0.131751;
Guided;460;460;5;131;0.123213;
Static;460;460;5;141;0.135759;
Dynamic;460;460;5;141;0.137099;
Guided;460;460;5;141;0.133532;
Static;460;460;5;151;0.144784;
Dynamic;460;460;5;151;0.149621;
Guided;460;460;5;151;0.146123;
Static;460;460;5;161;0.152618;
Dynamic;460;460;5;161;0.147847;
Guided;460;460;5;161;0.153636;
Static;460;460;5;171;0.162399;
Dynamic;460;460;5;171;0.163199;
Guided;460;460;5;171;0.162391;
Static;460;460;5;181;0.169154;
Dynamic;460;460;5;181;0.171836;
Guided;460;460;5;181;0.175808;
Static;460;460;5;191;0.178572;
Dynamic;460;460;5;191;0.174303;
Guided;460;460;5;191;0.177374;
Static;460;460;5;201;0.190485;
Dynamic;460;460;5;201;0.191381;
Guided;460;460;5;201;0.192347;
Static;460;460;5;211;0.199229;
Dynamic;460;460;5;211;0.190533;
Guided;460;460;5;211;0.188337;
Static;460;460;5;221;0.203067;
Dynamic;460;460;5;221;0.201156;
Guided;460;460;5;221;0.202529;
Static;460;460;5;231;0.217597;
Dynamic;460;460;5;231;0.233626;
Guided;460;460;5;231;0.20972;
Static;460;460;5;241;0.217236;
Dynamic;460;460;5;241;0.231494;
Guided;460;460;5;241;0.224137;
Static;460;460;5;251;0.23318;
Dynamic;460;460;5;251;0.235195;
Guided;460;460;5;251;0.232885;
Static;460;460;5;261;0.244695;
Dynamic;460;460;5;261;0.234349;
Guided;460;460;5;261;0.246956;
Static;460;460;5;271;0.251224;
Dynamic;460;460;5;271;0.243242;
Guided;460;460;5;271;0.247104;
Static;460;460;5;281;0.251453;
Dynamic;460;460;5;281;0.259024;
Guided;460;460;5;281;0.263449;
Static;460;460;5;291;0.260504;
Dynamic;460;460;5;291;0.261346;
Guided;460;460;5;291;0.264179;
Static;460;460;5;301;0.269644;
Dynamic;460;460;5;301;0.27124;
Guided;460;460;5;301;0.269575;
Static;460;460;5;311;0.277478;
Dynamic;460;460;5;311;0.279724;
Guided;460;460;5;311;0.289399;
Static;460;460;5;321;0.290289;
Dynamic;460;460;5;321;0.291483;
Guided;460;460;5;321;0.293344;
Static;460;460;5;331;0.306565;
Dynamic;460;460;5;331;0.299129;
Guided;460;460;5;331;0.300564;
Static;460;460;5;341;0.303327;
Dynamic;460;460;5;341;0.307164;
Guided;460;460;5;341;0.314885;
Static;460;460;5;351;0.31565;
Dynamic;460;460;5;351;0.316531;
Guided;460;460;5;351;0.315864;
Static;460;460;5;361;0.321476;
Dynamic;460;460;5;361;0.325535;
Guided;460;460;5;361;0.33776;
Static;460;460;5;371;0.350825;
Dynamic;460;460;5;371;0.334434;
Guided;460;460;5;371;0.344804;
Static;460;460;5;381;0.345394;
Dynamic;460;460;5;381;0.355514;
Guided;460;460;5;381;0.356231;
Static;460;460;5;391;0.353806;
Dynamic;460;460;5;391;0.350251;
Guided;460;460;5;391;0.377058;
